id,scientific.name,accepted.name,family,taxon.rank,taxon.status,search.str,threat.status,notes,original.search,life.form,habitat,vegetation.type,domain,corrected.name
20076,Habenaria mystacina Lindl.,NA,Orchidaceae,species,accepted,Habenaria mystacina,NA,replaced synonym,Habenaria lasioglossa,Erva,Terrícola,Campo Limpo|Campo rupestre,Caatinga|Cerrado,Habenaria mystacina
20072,Habenaria lavrensis Hoehne,NA,Orchidaceae,species,accepted,Habenaria lavrensis,NA,was misspelled,Habenaria lavrensia,Erva,Terrícola,Campo Limpo|Campo rupestre,Cerrado,Habenaria lavrensis
20072,Habenaria lavrensis Hoehne,NA,Orchidaceae,species,accepted,Habenaria lavrensis,NA,,Habenaria lavrensis,Erva,Terrícola,Campo Limpo|Campo rupestre,Cerrado,Habenaria lavrensis
20085,Habenaria sprucei Cogn.,NA,Orchidaceae,species,accepted,Habenaria sprucei,NA,replaced synonym,Habenaria leaoana,Erva,Terrícola,Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria,Amazônia|Caatinga|Cerrado,Habenaria sprucei
31906,Habenaria leprieuri Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria leprieuri,NA,,Habenaria leprieuri,Erva,Terrícola,Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Restinga|Savana Amazônica,Amazônia|Cerrado,Habenaria leprieuri
31906,Habenaria leprieuri Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria leprieuri,NA,was misspelled,Habenaria leprieurii,Erva,Terrícola,Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Restinga|Savana Amazônica,Amazônia|Cerrado,Habenaria leprieuri
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria lepriurii,NA,NA,NA,NA,Habenaria leprieuri
11680,Habenaria leptoceras Hook.,NA,Orchidaceae,species,accepted,Habenaria leptoceras,NA,,Habenaria leptoceras,Erva,Terrícola,Campo rupestre|Floresta Ombrófila (= Floresta Pluvial)|Restinga,Amazônia|Mata Atlântica,Habenaria leptoceras
11681,Habenaria leucosantha Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria leucosantha,LC,,Habenaria leucosantha,Erva,Terrícola,Campo de Altitude|Campo Limpo,Cerrado|Mata Atlântica,Habenaria leucosantha
20078,Habenaria obtusa Lindl.,NA,Orchidaceae,species,accepted,Habenaria obtusa,NA,replaced synonym,Habenaria liguliglossa,Erva,Terrícola,Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta de Várzea|Palmeiral|Savana Amazônica|Vegetação Sobre Afloramentos Rochosos,Amazônia|Caatinga|Cerrado,Habenaria obtusa
31923,Habenaria schenckii Cogn.,NA,Orchidaceae,species,accepted,Habenaria schenckii,NA,replaced synonym,Habenaria lindmaniana,Erva,Terrícola,Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Palmeiral,Amazônia|Caatinga|Cerrado,Habenaria schenckii
20074,Habenaria longicauda Hook.,NA,Orchidaceae,species,accepted,Habenaria longicauda,NA,,Habenaria longicauda,Erva,Terrícola,Campo de Várzea|Floresta Ciliar ou Galeria|Vegetação Aquática,Amazônia|Caatinga|Cerrado,Habenaria longicauda
31907,Habenaria longipedicellata Hoehne,NA,Orchidaceae,species,accepted,Habenaria longipedicellata,NA,,Habenaria longipedicellata,Erva,Terrícola,Área Antrópica|Campo de Várzea|Campo Limpo|Campo rupestre|Cerrado (lato sensu)|Floresta de Terra Firme,Amazônia|Cerrado,Habenaria longipedicellata
37667,Habenaria ludibundiciliata J.A.N.Batista & Bianchetti,NA,Orchidaceae,species,accepted,Habenaria ludibundiciliata,NA,,Habenaria ludibundiciliata,Erva,Terrícola,Campo Limpo|Campo rupestre,Amazônia|Cerrado,Habenaria ludibundiciliata
37669,Habenaria macilenta (Lindl. ex Benth.) Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria macilenta,NA,,Habenaria macilenta,Erva,Terrícola,Campo de Altitude|Campo Limpo|Campo rupestre,Amazônia|Cerrado|Mata Atlântica,Habenaria macilenta
11682,Habenaria macrodactyla Kraenzl.,NA,Orchidaceae,species,accepted,Habenaria macrodactyla,NA,,Habenaria macrodactyla,Erva,Terrícola,NA,Mata Atlântica,Habenaria macrodactyla
11683,Habenaria macronectar (Vell.) Hoehne,NA,Orchidaceae,species,accepted,Habenaria macronectar,LC,,Habenaria macronectar,Erva,Terrícola,Área Antrópica|Campo de Altitude|Campo Limpo|Campo rupestre|Floresta Estacional Semidecidual,Cerrado|Mata Atlântica,Habenaria macronectar
11684,Habenaria magdalenensis Hoehne,NA,Orchidaceae,species,accepted,Habenaria magdalenensis,NA,,Habenaria magdalenensis,Erva,Terrícola,Campo de Altitude|Campo rupestre,Mata Atlântica,Habenaria magdalenensis
31909,Habenaria magniscutata Catling,NA,Orchidaceae,species,accepted,Habenaria magniscutata,NA,,Habenaria magniscutata,Erva,Terrícola,Campo Limpo|Campo rupestre,Cerrado,Habenaria magniscutata
37686,Habenaria spathulifera Cogn.,NA,Orchidaceae,species,accepted,Habenaria spathulifera,NA,replaced synonym,Habenaria mattogrossensis,Erva,Terrícola,Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Savana Amazônica,Amazônia|Caatinga|Cerrado,Habenaria spathulifera
20075,Habenaria meeana Toscano,NA,Orchidaceae,species,accepted,Habenaria meeana,NA,,Habenaria meeana,Erva,Terrícola,Campo rupestre,Caatinga|Cerrado,Habenaria meeana
11686,Habenaria melanopoda Hoehne & Schltr.,NA,Orchidaceae,species,accepted,Habenaria melanopoda,NA,,Habenaria melanopoda,Erva,Terrícola,Campo de Altitude|Campo Limpo|Campo rupestre,Cerrado|Mata Atlântica,Habenaria melanopoda
31911,Habenaria mello-barretoi Brade & Pabst,NA,Orchidaceae,species,accepted,Habenaria mello-barretoi,NA,,Habenaria mello-barretoi,Erva,Terrícola,Campo rupestre,Cerrado,Habenaria mello-barretoi
11665,Habenaria gourlieana Gill. ex Lindl.,NA,Orchidaceae,species,accepted,Habenaria gourlieana,LC,replaced synonym,Habenaria melvillei,Erva,Terrícola,Campo Limpo|Floresta Ciliar ou Galeria,Amazônia|Cerrado|Mata Atlântica,Habenaria gourlieana
11665,Habenaria gourlieana Gill. ex Lindl.,NA,Orchidaceae,species,accepted,Habenaria gourlieana,LC,was misspelled|replaced synonym,Habenaria melvillii,Erva,Terrícola,Campo Limpo|Floresta Ciliar ou Galeria,Amazônia|Cerrado|Mata Atlântica,Habenaria gourlieana
31906,Habenaria leprieuri Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria leprieuri,NA,replaced synonym,Habenaria mesodactyla,Erva,Terrícola,Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Restinga|Savana Amazônica,Amazônia|Cerrado,Habenaria leprieuri
11708,Habenaria rupicola Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria rupicola,NA,replaced synonym,Habenaria minarum,Erva,Terrícola,Campo de Altitude|Campo Limpo|Campo rupestre|Cerrado (lato sensu),Amazônia|Cerrado|Mata Atlântica,Habenaria rupicola
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria minima,NA,NA,NA,NA,NA
11674,Habenaria inconspicua Cogn.,NA,Orchidaceae,species,accepted,Habenaria inconspicua,NA,replaced synonym,Habenaria minimiflora,Erva,Terrícola,Campo Limpo,Cerrado|Mata Atlântica,Habenaria inconspicua
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria minuta,NA,NA,NA,NA,Habenaria minuta
37688,Habenaria subfiliformis Cogn.,NA,Orchidaceae,species,accepted,Habenaria subfiliformis,NA,replaced synonym,Habenaria mitomorpha,Erva,Terrícola,Campo Limpo,Amazônia|Cerrado|Mata Atlântica,Habenaria subfiliformis
11688,Habenaria modestissima Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria modestissima,NA,,Habenaria modestissima,Erva,Terrícola,Restinga,Mata Atlântica,Habenaria modestissima
31912,Habenaria monorrhiza (Sw.) Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria monorrhiza,NA,,Habenaria monorrhiza,Erva,Terrícola,Campo Limpo|Campo rupestre,Cerrado,Habenaria monorrhiza
11689,Habenaria montevidensis Spreng.,NA,Orchidaceae,species,accepted,Habenaria montevidensis,NA,,Habenaria montevidensis,Erva,Terrícola,Campo de Altitude|Campo Limpo,Mata Atlântica,Habenaria montevidensis
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria montevidensis parviflora,NA,NA,NA,NA,Habenaria parviflora
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria montevidensis reichenbachiana,NA,NA,NA,NA,Habenaria parviflora
31913,Habenaria montis-wilhelminae Renz,NA,Orchidaceae,species,accepted,Habenaria montis-wilhelminae,NA,,Habenaria montis-wilhelminae,Erva,Terrícola,Campo Limpo|Cerrado (lato sensu),Cerrado,Habenaria montis-wilhelminae
20076,Habenaria mystacina Lindl.,NA,Orchidaceae,species,accepted,Habenaria mystacina,NA,,Habenaria mystacina,Erva,Terrícola,Campo Limpo|Campo rupestre,Caatinga|Cerrado,Habenaria mystacina
11694,Habenaria parviflora Lindl.,NA,Orchidaceae,species,accepted,Habenaria parviflora,NA,replaced synonym,Habenaria nana,Erva,Terrícola,Área Antrópica|Campo Limpo|Campo rupestre|Floresta Ciliar ou Galeria|Floresta Ombrófila (= Floresta Pluvial),Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria parviflora
31915,Habenaria nuda Lindl. var. nuda,NA,Orchidaceae,variety,accepted,Habenaria nuda var. nuda,NA,replaced synonym,Habenaria nasuta,Erva,Terrícola,Campo Limpo|Campo rupestre|Floresta Ciliar ou Galeria,Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria nuda var. nuda
37673,Habenaria nemorosa Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria nemorosa,NA,,Habenaria nemorosa,Erva,Terrícola,Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),Cerrado|Mata Atlântica,Habenaria nemorosa
11646,Habenaria balansae Cogn.,NA,Orchidaceae,species,accepted,Habenaria balansae,NA,replaced synonym,Habenaria nigripes,Erva,Terrícola,Campo Limpo|Campo rupestre|Floresta Ciliar ou Galeria|Palmeiral,Cerrado|Mata Atlântica,Habenaria balansae
11692,Habenaria nuda Lindl.,NA,Orchidaceae,species,accepted,Habenaria nuda,LC,,Habenaria nuda,Erva,Terrícola,Campo Limpo|Campo rupestre|Floresta Ciliar ou Galeria,Amazônia|Cerrado|Mata Atlântica,Habenaria nuda
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria nuda nuda,NA,NA,NA,NA,Habenaria nuda
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria nuda pygmaea,NA,NA,NA,NA,Habenaria secundiflora
20078,Habenaria obtusa Lindl.,NA,Orchidaceae,species,accepted,Habenaria obtusa,NA,,Habenaria obtusa,Erva,Terrícola,Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta de Várzea|Palmeiral|Savana Amazônica|Vegetação Sobre Afloramentos Rochosos,Amazônia|Caatinga|Cerrado,Habenaria obtusa
20066,Habenaria glazioviana Kraenzl.,NA,Orchidaceae,species,accepted,Habenaria glazioviana,NA,replaced synonym,Habenaria odorifera,Erva,Terrícola,Campo de Várzea|Campo Limpo|Floresta de Igapó|Palmeiral|Savana Amazônica|Vegetação Sobre Afloramentos Rochosos,Amazônia|Caatinga|Cerrado,Habenaria glazioviana
31917,Habenaria orchiocalcar Hoehne,NA,Orchidaceae,species,accepted,Habenaria orchiocalcar,NA,,Habenaria orchiocalcar,Erva,Terrícola,Campo Limpo|Palmeiral,Amazônia|Cerrado,Habenaria orchiocalcar
20078,Habenaria obtusa Lindl.,NA,Orchidaceae,species,accepted,Habenaria obtusa,NA,replaced synonym,Habenaria ornithoides,Erva,Terrícola,Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta de Várzea|Palmeiral|Savana Amazônica|Vegetação Sobre Afloramentos Rochosos,Amazônia|Caatinga|Cerrado,Habenaria obtusa
31897,Habenaria guilleminii Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria guilleminii,NA,was misspelled|replaced synonym,Habenaria ouro-branquensis,Erva,Terrícola,Campo Limpo|Campo rupestre,Cerrado|Mata Atlântica,Habenaria guilleminii
31897,Habenaria guilleminii Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria guilleminii,NA,replaced synonym,Habenaria ourobranquensis,Erva,Terrícola,Campo Limpo|Campo rupestre,Cerrado|Mata Atlântica,Habenaria guilleminii
31918,Habenaria pabstii J.A.N.Batista & Bianchetti,NA,Orchidaceae,species,accepted,Habenaria pabstii,NA,,Habenaria pabstii,Erva,Terrícola,Campo Limpo|Campo rupestre,Amazônia|Cerrado,Habenaria pabstii
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria pansarinii minuscula,NA,NA,NA,NA,Habenaria pansarinii var. minuscula
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria pansarinii,NA,NA,NA,NA,Habenaria pansarinii
11693,Habenaria paranaensis Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria paranaensis,NA,,Habenaria paranaensis,Erva,Terrícola,Campo de Altitude,Mata Atlântica,Habenaria paranaensis
11694,Habenaria parviflora Lindl.,NA,Orchidaceae,species,accepted,Habenaria parviflora,NA,,Habenaria parviflora,Erva,Terrícola,Área Antrópica|Campo Limpo|Campo rupestre|Floresta Ciliar ou Galeria|Floresta Ombrófila (= Floresta Pluvial),Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria parviflora
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria parviflora robusta,NA,NA,NA,NA,Habenaria parviflora
11694,Habenaria parviflora Lindl.,NA,Orchidaceae,species,accepted,Habenaria parviflora,NA,replaced synonym,Habenaria paulensis,Erva,Terrícola,Área Antrópica|Campo Limpo|Campo rupestre|Floresta Ciliar ou Galeria|Floresta Ombrófila (= Floresta Pluvial),Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria parviflora
11696,Habenaria paulistana J.A.N.Batista & Bianchetti,NA,Orchidaceae,species,accepted,Habenaria paulistana,NA,,Habenaria paulistana,Erva,Terrícola,Área Antrópica|Floresta Estacional Semidecidual,Mata Atlântica,Habenaria paulistana
11697,Habenaria petalodes Lindl.,NA,Orchidaceae,species,accepted,Habenaria petalodes,NA,,Habenaria petalodes,Erva,Terrícola,Área Antrópica|Campo de Várzea|Floresta Ciliar ou Galeria|Floresta Estacional Decidual|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga|Vegetação Sobre Afloramentos Rochosos,Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria petalodes
11657,Habenaria edwallii Cogn.,NA,Orchidaceae,species,accepted,Habenaria edwallii,NA,replaced synonym,Habenaria physophora,Erva,Terrícola,Campo Limpo|Palmeiral,Cerrado|Mata Atlântica,Habenaria edwallii
11713,Habenaria trifida Kunth,NA,Orchidaceae,species,accepted,Habenaria trifida,LC,replaced synonym,Habenaria pickelii,Erva,Terrícola,Área Antrópica|Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Savana Amazônica|Vegetação Sobre Afloramentos Rochosos,Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria trifida
11710,Habenaria schwackei Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria schwackei,LC,replaced synonym,Habenaria platydactyla,Erva,Terrícola,Campinarana|Campo Limpo|Cerrado (lato sensu)|Savana Amazônica,Amazônia|Cerrado|Mata Atlântica,Habenaria schwackei
11699,Habenaria pleiophylla Hoehne & Schltr.,NA,Orchidaceae,species,accepted,Habenaria pleiophylla,NA,,Habenaria pleiophylla,Erva,Terrícola,Floresta Ombrófila (= Floresta Pluvial),Mata Atlântica,Habenaria pleiophylla
20081,Habenaria polycarpa Hoehne,NA,Orchidaceae,species,accepted,Habenaria polycarpa,NA,,Habenaria polycarpa,Erva,Terrícola,Cerrado (lato sensu),Cerrado,Habenaria polycarpa
11702,Habenaria repens Nutt.,NA,Orchidaceae,species,accepted,Habenaria repens,NA,replaced synonym,Habenaria polygonoides,Erva,Terrícola,Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga|Vegetação Aquática,Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria repens
11648,Habenaria bractescens Lindl.,NA,Orchidaceae,species,accepted,Habenaria bractescens,NA,replaced synonym,Habenaria pontagrossensis,Erva,Terrícola,Campo Limpo|Campo rupestre,Cerrado|Mata Atlântica,Habenaria bractescens
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria praetermissa,NA,NA,NA,NA,Habenaria praetermissa
11700,Habenaria pratensis (Salzm. ex Lindl.) Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria pratensis,NA,,Habenaria pratensis,Erva,Terrícola,Campo Limpo|Floresta Ciliar ou Galeria|Savana Amazônica|Vegetação Sobre Afloramentos Rochosos,Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria pratensis
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria pratensis parviflora,NA,NA,NA,NA,Habenaria spathulifera
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria pratensis pratensis,NA,NA,NA,NA,Habenaria pratensis pratensis
11700,Habenaria pratensis (Salzm. ex Lindl.) Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria pratensis,NA,replaced synonym,Habenaria pratensis var. pratensis,Erva,Terrícola,Campo Limpo|Floresta Ciliar ou Galeria|Savana Amazônica|Vegetação Sobre Afloramentos Rochosos,Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria pratensis
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria psammophila,NA,NA,NA,NA,Habenaria psammophila
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria pseudoculicina,NA,NA,NA,NA,Habenaria pseudoculicina
119816,Habenaria pseudoglaucophylla J.A.N.Bat. et al.,NA,Orchidaceae,species,accepted,Habenaria pseudoglaucophylla,NA,,Habenaria pseudoglaucophylla,Erva,Terrícola,Campo rupestre,Cerrado,Habenaria pseudoglaucophylla
20082,Habenaria pseudohamata Toscano,NA,Orchidaceae,species,accepted,Habenaria pseudohamata,NA,,Habenaria pseudohamata,Erva,Terrícola,Campo Limpo|Campo rupestre,Caatinga|Cerrado,Habenaria pseudohamata
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria pubidactyla apiculatipetala,NA,NA,NA,NA,Habenaria pubidactyla var. apiculatipetala
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria pubidactyla brasiliensis,NA,NA,NA,NA,Habenaria pubidactyla subsp. brasiliensis
25912,Habenaria pubidactyla J.A.N.Bat. & Bianch.,NA,Orchidaceae,species,accepted,Habenaria pubidactyla,NA,,Habenaria pubidactyla,Erva,Terrícola,Campo Limpo|Campo rupestre,Cerrado,Habenaria pubidactyla
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria pubidactyla pubidactyla,NA,NA,NA,NA,Habenaria pubidactyla
31921,Habenaria pungens Cogn.,NA,Orchidaceae,species,accepted,Habenaria pungens,NA,,Habenaria pungens,Erva,Terrícola,Campo Limpo,Cerrado,Habenaria pungens
20083,Habenaria quadrata Lindl.,NA,Orchidaceae,species,accepted,Habenaria quadrata,NA,,Habenaria quadrata,Erva,Terrícola,Campo de Altitude|Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria,Amazônia|Cerrado|Mata Atlântica,Habenaria quadrata
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria quadriferricola,NA,NA,NA,NA,Habenaria quadriferricola
11658,Habenaria ekmaniana Kraenzl.,NA,Orchidaceae,species,accepted,Habenaria ekmaniana,NA,replaced synonym,Habenaria recta,Erva,Terrícola,Campo Limpo|Vegetação Sobre Afloramentos Rochosos,Cerrado|Mata Atlântica,Habenaria ekmaniana
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria reflexicalcar,NA,NA,NA,NA,Habenaria reflexicalcar
11701,Habenaria regnellii Cogn.,NA,Orchidaceae,species,accepted,Habenaria regnellii,LC,,Habenaria regnellii,Erva,Terrícola,Campo de Altitude|Campo Limpo|Floresta Ombrófila (= Floresta Pluvial),Cerrado|Mata Atlântica,Habenaria regnellii
11694,Habenaria parviflora Lindl.,NA,Orchidaceae,species,accepted,Habenaria parviflora,NA,replaced synonym,Habenaria reichenbachiana,Erva,Terrícola,Área Antrópica|Campo Limpo|Campo rupestre|Floresta Ciliar ou Galeria|Floresta Ombrófila (= Floresta Pluvial),Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria parviflora
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria repens gracilis,NA,NA,NA,NA,Habenaria repens
11702,Habenaria repens Nutt.,NA,Orchidaceae,species,accepted,Habenaria repens,NA,,Habenaria repens,Erva,Terrícola,Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga|Vegetação Aquática,Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria repens
11646,Habenaria balansae Cogn.,NA,Orchidaceae,species,accepted,Habenaria balansae,NA,replaced synonym,Habenaria retusa,Erva,Terrícola,Campo Limpo|Campo rupestre|Floresta Ciliar ou Galeria|Palmeiral,Cerrado|Mata Atlântica,Habenaria balansae
20088,Habenaria warmingii Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria warmingii,NA,replaced synonym,Habenaria riedelii,Erva,Terrícola,Cerrado (lato sensu)|Floresta Estacional Semidecidual,Caatinga|Cerrado|Mata Atlântica,Habenaria warmingii
11704,Habenaria rodeiensis Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria rodeiensis,LC,,Habenaria rodeiensis,Erva,Terrícola,Área Antrópica|Campo Limpo,Amazônia|Cerrado|Mata Atlântica,Habenaria rodeiensis
31922,Habenaria rodriguesii Cogn.,NA,Orchidaceae,species,accepted,Habenaria rodriguesii,NA,,Habenaria rodriguesii,Erva,Terrícola,Campo de Altitude|Campo Limpo,Cerrado|Mata Atlântica,Habenaria rodriguesii
11705,Habenaria rolfeana Schltr.,NA,Orchidaceae,species,accepted,Habenaria rolfeana,NA,,Habenaria rolfeana,Erva,Terrícola,Campo de Altitude|Campo Limpo|Campo rupestre,Mata Atlântica,Habenaria rolfeana
31909,Habenaria magniscutata Catling,NA,Orchidaceae,species,accepted,Habenaria magniscutata,NA,replaced synonym,Habenaria rostrata,Erva,Terrícola,Campo Limpo|Campo rupestre,Cerrado,Habenaria magniscutata
11706,Habenaria rotundiloba Pabst,NA,Orchidaceae,species,accepted,Habenaria rotundiloba,NA,was misspelled,Habenaria rotundiflora,Erva,Terrícola,Restinga,Mata Atlântica,Habenaria rotundiloba
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria rotundifolia,NA,NA,NA,NA,Galearis rotundifolia
11706,Habenaria rotundiloba Pabst,NA,Orchidaceae,species,accepted,Habenaria rotundiloba,NA,,Habenaria rotundiloba,Erva,Terrícola,Restinga,Mata Atlântica,Habenaria rotundiloba
11708,Habenaria rupicola Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria rupicola,NA,,Habenaria rupicola,Erva,Terrícola,Campo de Altitude|Campo Limpo|Campo rupestre|Cerrado (lato sensu),Amazônia|Cerrado|Mata Atlântica,Habenaria rupicola
11709,Habenaria sceptrum Schltr.,NA,Orchidaceae,species,accepted,Habenaria sceptrum,NA,,Habenaria sceptrum,Erva,Terrícola,Campo de Altitude,Mata Atlântica,Habenaria sceptrum
31923,Habenaria schenckii Cogn.,NA,Orchidaceae,species,accepted,Habenaria schenckii,NA,,Habenaria schenckii,Erva,Terrícola,Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Palmeiral,Amazônia|Caatinga|Cerrado,Habenaria schenckii
11710,Habenaria schwackei Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria schwackei,LC,,Habenaria schwackei,Erva,Terrícola,Campinarana|Campo Limpo|Cerrado (lato sensu)|Savana Amazônica,Amazônia|Cerrado|Mata Atlântica,Habenaria schwackei
11710,Habenaria schwackei Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria schwackei,LC,was misspelled,Habenaria schwackii,Erva,Terrícola,Campinarana|Campo Limpo|Cerrado (lato sensu)|Savana Amazônica,Amazônia|Cerrado|Mata Atlântica,Habenaria schwackei
11711,Habenaria secunda Lindl.,NA,Orchidaceae,species,accepted,Habenaria secunda,NA,,Habenaria secunda,Erva,Terrícola,Campo de Altitude|Campo Limpo|Floresta Ombrófila (= Floresta Pluvial),Cerrado|Mata Atlântica,Habenaria secunda
31924,Habenaria secundiflora Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria secundiflora,NA,,Habenaria secundiflora,Erva,Terrícola,Campo Limpo|Campo rupestre|Floresta Ciliar ou Galeria,Amazônia|Cerrado,Habenaria secundiflora
11712,Habenaria setacea Lindl.,NA,Orchidaceae,species,accepted,Habenaria setacea,NA,,Habenaria setacea,Erva,Terrícola,Campinarana|Campo Limpo|Campo rupestre|Cerrado (lato sensu),Amazônia|Cerrado|Mata Atlântica,Habenaria setacea
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria spanophytica,NA,NA,NA,NA,Habenaria spanophytica
37686,Habenaria spathulifera Cogn.,NA,Orchidaceae,species,accepted,Habenaria spathulifera,NA,,Habenaria spathulifera,Erva,Terrícola,Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Savana Amazônica,Amazônia|Caatinga|Cerrado,Habenaria spathulifera
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria spec.,NA,NA,NA,NA,NA
20085,Habenaria sprucei Cogn.,NA,Orchidaceae,species,accepted,Habenaria sprucei,NA,,Habenaria sprucei,Erva,Terrícola,Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria,Amazônia|Caatinga|Cerrado,Habenaria sprucei
31893,Habenaria culicina Rchb.f. & Warm.,NA,Orchidaceae,species,accepted,Habenaria culicina,LC,was misspelled|replaced synonym,Habenaria st-simonensis,Erva,Terrícola,Campo Limpo|Cerrado (lato sensu),Amazônia|Cerrado,Habenaria culicina
37688,Habenaria subfiliformis Cogn.,NA,Orchidaceae,species,accepted,Habenaria subfiliformis,NA,,Habenaria subfiliformis,Erva,Terrícola,Campo Limpo,Amazônia|Cerrado|Mata Atlântica,Habenaria subfiliformis
25913,Habenaria subviridis Hoehne & Schltr.,NA,Orchidaceae,species,accepted,Habenaria subviridis,NA,,Habenaria subviridis,Erva,Terrícola,Cerrado (lato sensu)|Floresta Estacional Semidecidual,Caatinga|Cerrado|Mata Atlântica,Habenaria subviridis
37689,Habenaria sylvicultrix Lindl. ex Kraenzl.,NA,Orchidaceae,species,accepted,Habenaria sylvicultrix,NA,,Habenaria sylvicultrix,Erva,Terrícola,Floresta de Terra Firme,Amazônia,Habenaria sylvicultrix
66836,Habenaria tamanduensis Schltr.,NA,Orchidaceae,species,accepted,Habenaria tamanduensis,NA,,Habenaria tamanduensis,Erva,Terrícola,Campo Limpo|Floresta Ciliar ou Galeria,Cerrado,Habenaria tamanduensis
