"id","institutioncode","collectioncode","catalognumber","genus","species","subspecies","identifiedby","collectornumber","collector","stateprovince","county","locality","longitude","latitude","municipality_gbif","datsrc","gen_sp"
2790,"JBRJ","RB","RB00781061","Diplusodon","oblongus",NA,"A. Lourteig","12743","H.S. Irwin; J.W. Grear Jr; R. Souza; R.R. Santos","Goias",NA,"Chapada dos Veadeiros. 1km W of Veadeiros.",-47,-14,"Goiás","gbif","Diplusodon oblongus"
2791,"JBRJ","RB","RB00759243","Diplusodon","ulei",NA,"T. B. Cavalcanti","26682","R.M. Harley; B. Stannard","Bahia",NA,"Pico das Almas. Vertente leste. Campo de Queiroz, ao lado leste.",-41.95,-13.533333,"Rio de Contas","gbif","Diplusodon ulei"
2793,"JBRJ","RB","RB00759115","Diplusodon","myrsinites",NA,"T. B. Cavalcanti","14091","M. Sobral; J. Gonçalves; J. Guimarães; A.C.P. Santos","Minas Gerais",NA,"Serra de Carrancas.",-44.661111,-21.476111,"Carrancas","gbif","Diplusodon myrsinites"
2795,"JBRJ","RB","RB00748161","Diplusodon","glaucescens",NA,"T. B. Cavalcanti","3108","N. Roque; A. S. Quaresma et. al.;","Minas Gerais",NA,"Gouveia. Planalto Diamantina. Est. Barão de Guaicuí.",-43.721944,-18.371667,"Gouveia","gbif","Diplusodon glaucescens"
2797,"JBRJ","RB","RB00720176","Diplusodon","myrsinites",NA,"T. B. Cavalcanti","14091","Sobral, M; Gonçalves, J.; Guimarães, R.; Santos, A.C.P.","Minas Gerais",NA,"Serra de Carrancas.",-44.661111,-21.476111,"Carrancas","gbif","Diplusodon myrsinites"
2799,"JBRJ","RB","RB00720077","Diplusodon","buxifolius",NA,"T. B. Cavalcanti","13860","Sobral M.; Guimarães R. e Teixeira L.R.","Minas Gerais",NA,"Serra de São José, trilha da pousada Calçada de São José.",-44.15,-21.083333,"Tiradentes","gbif","Diplusodon buxifolius"
2800,"JBRJ","RB","RB00720067","Diplusodon","virgatus","virgatus","T. B. Cavalcanti","14050","Sobral M.; Passos R., Pinheiro C. e Silva D.M.","Minas Gerais",NA,"Floresta Nacional de Ritápolis.",-44.266667,-21.533333,"Ritápolis","gbif","Diplusodon virgatus"
2802,"JBRJ","RB","RB00710179","Diplusodon","virgatus","virgatus","T. B. Cavalcanti","249","D. P. Saraiva; R. C. Forzza; R. F. Monteiro","Goias",NA,"Estrada vicinal a ca. de 6 km de Caiapônia em direção a Rio Verde (GO 184). Cerca de 6 Km após rio Bonito. Pequena serra ao lado direito na direção Caiapônia - Rio Verde. Campo rupestre alterado.",-51.768611,-17.076944,"Caiapônia","gbif","Diplusodon virgatus"
2806,"JBRJ","RB","RB00682352","Diplusodon","virgatus","virgatus","T. B. Cavalcanti","13046","M. Sobral; T.M.A. Alves","Minas Gerais",NA,"Trilha do Mangue, Serra de São José.",-44.216944,-21.111389,"Tiradentes","gbif","Diplusodon virgatus"
2807,"JBRJ","RB","RB00682342","Diplusodon","ulei",NA,"T. B. Cavalcanti","26124","R.M. Harley; M.C. Assis, J.M. Fothergill, F.S. Pires","Bahia",NA,"Pico das Almas. Vertente leste. Trilho Faz. Silvina-Queiroz.",-41.933333,-13.533333,"Rio de Contas","gbif","Diplusodon ulei"
2808,"JBRJ","RB","RB00682105","Diplusodon","candollei",NA,"T. B. Cavalcanti","2794","D.C. Zappi; Rando, J.G.; Araújo, A.C.; Calió, M.F.; Devecchi, M. & C.A.Ferreira","Minas Gerais",NA,"Serra do Cipó, ao sul do Rio das Pedras, trilha do João Carrinho.",-43.736944,-19.047778,"Santana do Riacho","gbif","Diplusodon candollei"
2811,"JBRJ","RB","RB00674129","Diplusodon","buxifolius",NA,"T. B. Cavalcanti","6403","R.C. Forzza; D.P. Saraiva; R.S. Ribeiro & J.L. Silva","Minas Gerais",NA,"Serra de Ouro Branco. Campo rupestre com vastos campos graminosos.",-43.697222,-20.488333,"Ouro Branco","gbif","Diplusodon buxifolius"
2812,"JBRJ","RB","RB00674071","Diplusodon","microphyllus",NA,"T. B. Cavalcanti","6351","R.C. Forzza; D.P. Saraiva; R.S. Ribeiro; L.A. Silva & J.L. Silva","Minas Gerais",NA,"Serra de Ouro Preto. Fazenda da Brigida. Campo rupestre arbustivo sobre canga.",-43.517222,-20.364167,"Ouro Preto","gbif","Diplusodon microphyllus"
2813,"JBRJ","RB","RB00674030","Diplusodon","virgatus","virgatus","T. B. Cavalcanti","6316","R.C. Forzza; D.P. Saraiva; R.S. Ribeiro; L.A. Silva & J.L. Silva","Minas Gerais",NA,"Margem do Rio de Carmo, próximo a estrada de ferro.",-43.516667,-20.393333,"Ouro Preto","gbif","Diplusodon virgatus"
2816,"JBRJ","RB","RB00653448","Diplusodon","lanceolatus",NA,"T. B. Cavalcanti","2759","D.C. Zappi; J.G. Rando, A.C. Araújo, M.F. Calió & M. Devecchi","Minas Gerais",NA,"Serra Cipó, Capela de São José, Terreno Sr. Luiz, perto do Rio das Pedras.",-43.776111,-19.005,"Santana de Pirapama","gbif","Diplusodon lanceolatus"
2819,"JBRJ","RB","RB00597814","Diplusodon","lanceolatus",NA,"T. B. Cavalcanti","1721","D. C. Zappi; W. Milliken, D. Sasaki & S. L. Edwards","Minas Gerais",NA,"Serra do Cipó, acesso pela Faz. Inhame. Serra do Cipó, estrada de terra ligando Capela de São José a Santana do Riacho. .",-43.773611,-19.000556,"Santana de Pirapama","gbif","Diplusodon lanceolatus"
2828,"JBRJ","RB","RB00577859","Diplusodon","ulei",NA,"T. B. Cavalcanti","15829","R. M. Harley","Bahia",NA,"Serra Sincorá. Ca. 10 km N. of Barra da Estiva on Ibicoana road, by the Rio Preto. .",-41.3,-13.583333,"Bahia","gbif","Diplusodon ulei"
2829,"JBRJ","RB","RB00577843","Diplusodon","nitidus",NA,"T. B. Cavalcanti","15119","C.M.Sakuragui; et al.","Minas Gerais",NA,"Retiro ca. 11km da cidade em direção a Mato Verde,ca.2 km do Rio Mandançaia.",-42.698333,-15.378056,"Minas Gerais","gbif","Diplusodon nitidus"
2833,"JBRJ","RB","RB00570241","Diplusodon","leucocalycinus",NA,"T. B. Cavalcanti","16565","G. Martinelli; M.A.Moraes, E.Ferrnandes","Goias",NA,"Parque Nacional da Chapada dos Veadeiros. Entre a guarita de Mutuca e Cruzeiro, campos rupestres.",-47.501667,-13.985556,"Alto Paraíso de Goiás","gbif","Diplusodon leucocalycinus"
2836,"JBRJ","RB","RB00567150","Diplusodon","minasensis",NA,"T. B. Cavalcanti","714","L. Menini Neto; R.C. Forzza, M.M. Saavedra & J.C. Silva","Minas Gerais",NA,"Distrito de Itapanhoacanga, estrada para Cachoeira Campina, a 3 Km de Itapanhoacanga. Alvorada da Serra.",-43.443333,-18.798333,"Minas Gerais","gbif","Diplusodon minasensis"
2837,"JBRJ","RB","RB00560658","Diplusodon","helianthemifolius","pemphoides","T. B. Cavalcanti","3019","R.Mello-Silva; R.C.Forzza, M.M.Saavedra & R.F.Monteiro","Minas Gerais",NA,"Estrada para o Rio do Peixe, entrada a 2,2 Km de Botumirim, em frente á fazenda Botafogo, 7,4 Km do inicio da estrada.",-43.006944,-16.912778,"Botumirim","gbif","Diplusodon helianthemifolius"
2853,"JBRJ","RB","RB00524648","Diplusodon","verruculosus",NA,"T. B. Cavalcanti","830","D. C. Zappi; E. Miranda, V. C. Souza & J. P. Souza, J.G. Rando, M.Pinho-Ferreira e G.O. Romão","Minas Gerais",NA,"Serra do Cipó, estrada S. José da Cachoeira-Inhame, trilha da Senhorinha. .",-43.763056,-19,"Santana de Pirapama","gbif","Diplusodon verruculosus"
2855,"JBRJ","RB","RB00519557","Diplusodon","strigosus",NA,"T. B. Cavalcanti","471","M.M. Saavedra; R.C. Forzza, R.F. Monteiro, R. Moura & M.G. Avelar","Goias",NA,"Estrada São Jorge-Alto Paraíso de Goiás. 15 Km de São Jorge. GO-239. .",-47.7,-14.131389,"Alto Paraíso de Goiás","gbif","Diplusodon strigosus"
2856,"JBRJ","RB","RB00519475","Diplusodon","panniculatus",NA,"T. B. Cavalcanti","391","M.M. Saavedra; R.C. Forzza, R.F. Monteiro, R. Moura & M.G. Avelar","Goias",NA,"7 Km da entrada de Cristalina em direção a Paracatu. BR-040. Cerrado com afloramentos de quartzito na beira da estrada.",-47.565278,-16.803889,"Cristalina","gbif","Diplusodon panniculatus"
2859,"JBRJ","RB","RB00496334","Diplusodon","candollei",NA,"T. B. Cavalcanti","225","R.F.Monteiro; R.C. Forzza, R. Mello-Silva & M.M. Saavedra","Minas Gerais",NA,"Estrada São Gonçalo do Rio das Pedras - Diamantina, 14 Km da ponte sobre o rio Jequitinhonha em direção a Diamantina. Curta estrada vicinal .",-43.526667,-18.353333,"Diamantina","gbif","Diplusodon candollei"
2860,"JBRJ","RB","RB00495074","Diplusodon","punctatus","punctatus","T. B. Cavalcanti","4600","R.C. Forzza; R.F. Monteiro, M.M. Saavedra, R. Moura & M.G. Avelar","Goias",NA,"38 Km do trevo Niquelândia-Codemin, estrada para Colinas do Sul.",-48.178889,-14.454167,"Barro Alto","gbif","Diplusodon punctatus"
2864,"JBRJ","RB","RB00349213","Diplusodon","virgatus",NA,"T. B. Cavalcanti","7912","V.C. Souza; P.H. Miyagi, J.P. Souza","Minas Gerais",NA,"Estrada para Ouro Branco e o Morro do Gabriel, ca. 9 Km de Ouro Branco.",-43.663611,-20.489167,"Ouro Branco","gbif","Diplusodon virgatus"
2878,"JBRJ","RB","RB00210770","Diplusodon","villosus",NA,"A. Lourteig","27","JOÃO PAULO","Goias",NA,"BR 414 PROX. COCALZINHO.",-48.766667,-15.783333,"Goiás","gbif","Diplusodon villosus"
2886,"JBRJ","RB","RB00210740","Diplusodon","strigosus",NA,"A. Lourteig","19","João Paulo","Goias",NA,"BR-414 Próximo Dois Irmãos.",-48.733333,-15.116667,"Goiás","gbif","Diplusodon strigosus"
2889,"JBRJ","RB","RB00210730","Diplusodon","strigosus",NA,"A. Lourteig","203","João Paulo de Souza Lima","Goias",NA,"Mun. de Ivorá.",-51.216667,-16.65,"Goiás","gbif","Diplusodon strigosus"
2891,"JBRJ","RB","RB00210686","Diplusodon","strigosus",NA,"T. B. Cavalcanti","1086","Taciana Barbosa Cavalcanti ; T.B. Cavalcanti, B.M.T.Walter, D.M.S. da Rocha, H.G.P. dos Santos, S.P.C. Santos & N.P.V. Batista.","Goias",NA,"A 7km da entrada norte do canteiro de obras.",-48.383333,-13.466667,"Minaçu","gbif","Diplusodon strigosus"
2905,"JBRJ","RB","RB00210637","Diplusodon","strigosus",NA,"T. B. Cavalcanti","10","José Geraldo Guimarães","Goias",NA,"Rodovia Belém-Brasília.",-49.366667,-14.95,"Goiás","gbif","Diplusodon strigosus"
2906,"JBRJ","RB","RB00210620","Diplusodon","speciosus",NA,"A. Lourteig","100","Maria Susana Sillman","Mato Grosso",NA,NA,-55.716667,-15.333333,"Chapada dos Guimarães","gbif","Diplusodon speciosus"
2911,"JBRJ","RB","RB00210590","Diplusodon","smithii",NA,"A. Lourteig","216","Edson de F. Almeida","Minas Gerais",NA,"Serra do Cipó, MG-010. Serra do Cipó",-43.616667,-19.333333,"Santana do Riacho","gbif","Diplusodon smithii"
2914,"JBRJ","RB","RB00210587","Diplusodon","smithii",NA,"A. Lourteig","611","H.P. Bautista","Minas Gerais",NA,"Serra do Cipó, MG-010, Mun. Santana do Riacho. Serra do Cipó",-43.616667,-19.333333,"Minas Gerais","gbif","Diplusodon smithii"
2925,"JBRJ","RB","RB00209952","Diplusodon","glaucescens",NA,"T. B. Cavalcanti","1648","G. P. Lewis; L. M. M. Morão","Minas Gerais",NA,"São Gonçalo das Pedras ( SE of Diamantina), estr. da terra para Serro.",-43.5,-18.333333,"Minas Gerais","gbif","Diplusodon glaucescens"
2931,"JBRJ","RB","RB00209934","Diplusodon","longipes",NA,"T. B. Cavalcanti","2248","R. M. Silva; R .C .Forzza, B. R. Silva & R. D. Melo","Goias",NA,"estr. Niqueladia-Colinas do Sul, 59km da Saida de Niquelandia.",-48.14,-14.324167,"Niquelândia","gbif","Diplusodon longipes"
2936,"JBRJ","RB","RB00209855","Diplusodon","floribundus",NA,"T. B. Cavalcanti","2222","R. Marquete; M. L. Fonseca; F. C. A. oliveira & W. R. Arruda","Goias",NA,"estr. ao lado direito da Mina, no final desta, morro ao lado grande voçoroca;.",-48.398333,-14.336667,"Niquelândia","gbif","Diplusodon floribundus"
2939,"JBRJ","RB","RB00209830","Diplusodon","ramosissimus",NA,"T. B. Cavalcanti","1436","B. m. T. Walter; et al","Goias",NA,"Faz. serra Negra ( Niqueltocantins); Arredores da serra Negra em Estr. Para o Rio Bagagem.",-48.3,-14.033333,"Niquelândia","gbif","Diplusodon ramosissimus"
2944,"JBRJ","RB","RB00209790","Diplusodon","nigricans",NA,"T. B. Cavalcanti","23","Gates; Estabrook","Goias",NA,"5km E of Alto Paraíso.",-47,-14,"Goiás","gbif","Diplusodon nigricans"
2950,"JBRJ","RB","RB00209764","Diplusodon","xerampelinus",NA,"T. B. Cavalcanti","140","Gates; Estabrook","Goias",NA,"Chapada dos Veadeiros, 4km NE of Road, 16km by Road N of Alto Paraiso.",-47,-14,"Goiás","gbif","Diplusodon xerampelinus"
2952,"JBRJ","RB","RB00209781","Diplusodon","sordidus",NA,"T. B. Cavalcanti","191","Gates; Estabrook","Goias",NA,"5 km E of Alto Paraíso.",-47,-14,"Goiás","gbif","Diplusodon sordidus"
2958,"JBRJ","RB","RB00209738","Diplusodon","thymifolius",NA,"A. Lourteig","349","S.B. DA SILVA; RICARDO A. VIEGAS","Bahia",NA,"KM 33 ESTRADA RODA VELHA/SÍTIO GRANDE.",-45.583333,-12.6,"Barreiras","gbif","Diplusodon thymifolius"
2965,"JBRJ","RB","RB00209730","Diplusodon","thymifolius",NA,"A. Lourteig","221","S.B. DA SILVA","Bahia",NA,NA,-45.866667,-12.4,"Barreiras","gbif","Diplusodon thymifolius"
2977,"JBRJ","RB","RB00209711","Diplusodon","ulei",NA,"T. B. Cavalcanti","H 50666","R.M. HARLEY; A.M. GIULIETTI, A. FREIRE FIERRO, W. GANEV, R.F. QUEIROZ","Bahia",NA,"ESTRADA PIATÃ-ABAÍRA, 4 KM APÓS PIATÃ.",-41.783333,-13.15,"Piatã","gbif","Diplusodon ulei"
2978,"JBRJ","RB","RB00209718","Diplusodon","ulei",NA,"A. Lourteig","207","JOSÉ EDUARDO M. BRAZÃO","Bahia",NA,"A 13 KM DE BARRA DA ESTIVA.",-41.333611,-13.540833,"Bahia","gbif","Diplusodon ulei"
2991,"JBRJ","RB","RB00209653","Diplusodon","helianthemifolius","pemphoides","T. B. Cavalcanti","2709","R. Mello-Silva; R.C. Forzza","Minas Gerais",NA,"Serra da Canastra. São Domingos. Encostas do ribeirão São Domingos, em trilha para o alto da Serra.",-43.026667,-16.857222,"Botumirim","gbif","Diplusodon helianthemifolius"
3007,"JBRJ","RB","RB00209628","Diplusodon","punctatus",NA,"T. B. Cavalcanti","1015","TACIANA  BARBOSA  CAVALCANTI; ET AL","Goias",NA,"MARGEM  DA  ESTR.  MINACU  /SERRA  DA  MESA:  A  7  KM  DOCANTEIRO  DE  OBRAS.",-48.166667,-13.566667,"Minaçu","gbif","Diplusodon punctatus"
3008,"JBRJ","RB","RB00209624","Diplusodon","marginatus",NA,"T. B. Cavalcanti","1150","T. B. Cavalcanti; B. M. T. Walter, D. M. S. da Rocha (CENARGEN), H. G. P. dos Santos, S. P. C. da Silva & N. P. V. Batista (FURNAS)","Goias",NA,"A 8,9 km do portão norte do canteiro de obras.",-48.4,-13.483333,"Minaçu","gbif","Diplusodon marginatus"
3015,"JBRJ","RB","RB00209637","Diplusodon","parvifolius",NA,"T. B. Cavalcanti","2809","R. Mello-Silva; R.C. Forzza","Bahia",NA,"9,3km N. de Piatã na estr. Piatã-Boninal ( BA 148) e 2,1 KM W na estr. vivinal para inúbia.",-41.808056,-13.069444,"Piatã","gbif","Diplusodon parvifolius"
3018,"JBRJ","RB","RB00209632","Diplusodon","cryptanthus",NA,"T. B. Cavalcanti","1053","T. B. Cavalcanti; D. M. S. da Rocha & B. M. T. Walter (CENARGEN), H. G. P. dos Santos, S. P. C. da Silva & N. V. Batista (FURNAS)","Goias",NA,"2 km ao norte do antigo aeroporto do canteiro de obras da UHE Serra da Mesa - área de influência.",-48.383333,-13.466667,"Minaçu","gbif","Diplusodon cryptanthus"
3031,"JBRJ","RB","RB00209591","Diplusodon","virgatus",NA,"T. B. Cavalcanti","1439","B. M. T. Walter; D. M. S. Rocha, M. C. de Assis & S. do C. Santos (CENARGEN), H. G. P. Santos & S. P. C. da Silva (FURNAS)","Goias",NA,"Faz. Serra Negra (Niqueltocantins), arredores da Serra Negra em estrada para o Rio Bagagem. Bacia de inundação da UHE serra da mesa.",-48.3,-14.033333,"Niquelândia","gbif","Diplusodon virgatus"
3033,"JBRJ","RB","RB00209600","Diplusodon","ciliatiflorus",NA,"T. B. Cavalcanti","1046","T. B. Cavalcanti; B. M. T. Walter & D. M. S. Rocha (CENARGEN)","Goias",NA,"Na estrada Colinas-UHE Serra da Mesa. 23,6 km antes de chegar na entrada da usina.",-48.066667,-14.2,"Colinas do Sul","gbif","Diplusodon ciliatiflorus"
3079,"JBRJ","RB","RB00209533","Diplusodon","buxifolius",NA,"A. Lourteig","139","E. DE F. ALMEIDA","Minas Gerais",NA,"CARAÇA. Caraça",-43.45,-19.966667,"Minas Gerais","gbif","Diplusodon buxifolius"
3102,"JBRJ","RB","RB00209495","Diplusodon","thymifolius",NA,"T. B. Cavalcanti","344","T. Ribeiro","Bahia",NA,"Poção, estrada Vereda-Curralzinho.",-42.098333,-13.271111,"Érico Cardoso","gbif","Diplusodon thymifolius"
3108,"JBRJ","RB","RB00209475","Diplusodon","buxifolius",NA,"T. B. Cavalcanti","4032","M.M. MELLO-SILVA R.; SCHININI A., SOUZA V.C.","Minas Gerais",NA,"CASCATINHA, SERRA DO CARAÇA, SW DE CATAS ALTAS. BORDE DE SELVA EN GALERIA, RIO CARAÇA. Caraça",-43.45,-20.083333,"Santa Bárbara","gbif","Diplusodon buxifolius"
3115,"JBRJ","RB","RB00209450","Diplusodon","helianthemifolius","pemphoides","T. B. Cavalcanti","230","T. B. Cavalcanti (USP); J. Kirkbride & W. Roath (USDA), A. Scariot, G. P. da Silva (CENARGEN)","Minas Gerais",NA,"BR-367. Diamantina-Aracuai, km 89.",-43.15,-17.533333,"Diamantina","gbif","Diplusodon helianthemifolius"
3120,"JBRJ","RB","RB00209442","Diplusodon","helianthemifolius",NA,"T. B. Cavalcanti","282","T. B. Cavalcanti (USP); J. Kirkbride & W. Roath (USDA), G. P. da Silva (CENARGEN)","Minas Gerais",NA,"Estrada Grão Mogol-Rio Ventania, km 7.",-42.816667,-16.633333,"Grão Mogol","gbif","Diplusodon helianthemifolius"
3125,"JBRJ","RB","RB00209425","Diplusodon","lanceolatus",NA,"T. B. Cavalcanti","414","Taciana Brabosa Cavalcanti; Joseph kirkbride;William Roath;Glocimar Pereira da Silva","Goias",NA,"BR- 050.Cristalina-Ipameri;km 88. As margens do Rio Imburucu.",-47.8,-17.416667,"Cristalina","gbif","Diplusodon lanceolatus"
3127,"JBRJ","RB","RB00209410","Diplusodon","helianthemifolius","pemphoides","A. Lourteig","212","C. A. Miranda","Bahia",NA,"Próx. ao rio Preto.",-45.95,-11.2,"Bahia","gbif","Diplusodon helianthemifolius"
3128,"JBRJ","RB","RB00209411","Diplusodon","oblongus",NA,"A. Lourteig",NA,"H.S.Irwin; T.R.Soderstrom","Goias",NA,"Serra do Caiapó, ca 60km S. of Caiaponia on road to Jataí.",-51.783333,-17.2,"Goiás","gbif","Diplusodon oblongus"
3132,"JBRJ","RB","RB00209403","Diplusodon","helianthemifolius","pemphoides","A. Lourteig","280","E. de F. Almeida; M. de Lourdes M.","Bahia",NA,"Estrada para Acaba Vida, 6 km da BR-020.",-45.6,-12.033333,"Barreiras","gbif","Diplusodon helianthemifolius"
3141,"JBRJ","RB","RB00209372","Diplusodon","candollei",NA,"T. B. Cavalcanti","5156","J.R. PIRANI; R. MELLO-SILVA, M.F.A. CALIÓ, R. RIINA OLIVARES, J. LOVO & K.B. LEPIS","Minas Gerais",NA,"SERRA TALHADA (BRAÇO NORTE DA SERRA DO CIPÓ), 9,6KM SW DA ESTRADA CONGONHAS DO NORTE - GOUVEIA, ENTRADA A 3,7KM NW DE CONGONHAS DO NORTE, ESTRADA PELO ALTO DA SERRA DENOMINADA LOCALMENTE COMO """"SERRA DO JOÃO CAMILO"""", RAMAL DESCENDO PARA O VALE DO RIO PRETO. Serra do Cipó",-43.748055,-18.840555,"Congonhas do Norte","gbif","Diplusodon candollei"
3143,"JBRJ","RB","RB00209366","Diplusodon","macrodon",NA,"T. B. Cavalcanti","394","Taciana Barbosa Cavalcanti; Joseph Kirkbride;Wil Liam Roath;Glocimar Pereira da Silva","Goias",NA,"GO-327.Colinas do Sul - Go-118;km 31.",-47.816667,-14.166667,"Cavalcante","gbif","Diplusodon macrodon"
3155,"JBRJ","RB","RB00209327","Diplusodon","ciliiflorus",NA,"T. B. Cavalcanti","188","TACIANA BARBOSA CAVALCANTI; ET ALII","Minas Gerais",NA,"RODOVIA BR-367 ENTROCAMENTO DATAS-DIAMANTINA; KM 1.5.",-43.683333,-18.366667,"Datas","gbif","Diplusodon ciliiflorus"
3165,"JBRJ","RB","RB00209264","Diplusodon","strigosus",NA,"T. B. Cavalcanti","4361","D. PHILCOX; A. FEREIRA","Mato Grosso",NA,"ROAD BETWEEN BASE CAMP AND MAIN ROAD.",-51.766667,-12.816667,"Mato Grosso","gbif","Diplusodon strigosus"
3166,"JBRJ","RB","RB00209131","Diplusodon","myrsinites",NA,"T. B. Cavalcanti","3059","R. MARQUETE; L.C. GIORDANO   ET AL","Minas Gerais",NA,"DISTRITO  DE  CONCEIÇÃO  DO  IBITIPOCA  .  PARQUE  ESTADUAL  .  TRILHA  PAR  AO  PICO  DO  PIÃO.",-43.881667,-21.699167,"Lima Duarte","gbif","Diplusodon myrsinites"
3222,"UFMT","UFMT","43063","Diplusodon","helianthemifolius","pemphoides","T. B. Cavalcanti","4229","Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","Goias",NA,"Serra dos Pirineus. 18 Km do trevo de Anapólis e Goiânia em direção ao Parque. Próximo à antena.",-48.834722,-15.793056,"Pirenópolis","gbif","Diplusodon helianthemifolius"
3223,"UFMT","UFMT","43052","Diplusodon","incanus",NA,"T. B. Cavalcanti","24735B","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Romão, G.O.; Araújo, A.O.","Goias",NA,"Fazenda Hotel Ecológico Alpes Goianos. Rod. Go-118, Km 202.",-47.396917,-13.89975,"Teresina de Goiás","gbif","Diplusodon incanus"
3291,"UFU","HUFU","71700","Diplusodon","helianthemifolius","pemphoides","T. B. Cavalcanti","7061","Verdi, M.; Pougy, N.; Martinelli, G.; Mourenza, D. & Martins, E.","Minas Gerais",NA,"Parque Estadual de Grão Mogol, Serra do Curiacá, a partir da floresta no início dos campos rupestres até o ponto georreferenciado (meio encosta).",-42.878611,-16.358611,"Grão Mogol","gbif","Diplusodon helianthemifolius"
3292,"UFU","HUFU","71422","Diplusodon","uninervius",NA,"T. B. Cavalcanti","98","Fontelas, J.C.; Silva, E.P.; Gobbo, M.S.I.A.; Medeiros, N.F.; Maciel, T.A. & Pimenta, V.R.A.","Minas Gerais",NA,"Estrada Diamantina-Medanha, Caminho dos Escravos",-43.594444,-18.217778,"Diamantina","gbif","Diplusodon uninervius"
3325,"Jardim Botânico de Brasília (JBB)","HEPH","26427","Diplusodon","helianthemifolius",NA,"T. B. Cavalcanti","567","Bringel Júnior, JBA","Goias",NA,"Parque Estadual Serra dos Pirineus- Trilha em morro com uma Capela no topo.",-48.837778,-15.792222,"Pirenópolis","gbif","Diplusodon helianthemifolius"
3326,"Jardim Botânico de Brasília (JBB)","HEPH","26409","Diplusodon","villosus",NA,"T. B. Cavalcanti","549","Bringel Júnior, JBA","Distrito Federal",NA,"Parque Ecológico Norte- DF.",-47.933056,-15.744167,"Brasília","gbif","Diplusodon villosus"
3347,"Jardim Botânico de Brasília (JBB)","HEPH","21651","Diplusodon","oblongus",NA,"T. B. Cavalcanti","318","Azevedo, INC de","Distrito Federal",NA,"Estação Ecológica do Jardim Botânico de Brasília - Beira de estrada",-47.85,-15.866667,"Brasília","gbif","Diplusodon oblongus"
3352,"Jardim Botânico de Brasília (JBB)","HEPH","20696","Diplusodon","ramosissimus",NA,"T. B. Cavalcanti","180","Azevedo, INC de; et al.","Distrito Federal",NA,"Estação Ecológica do Jardim Botânico de Brasília",-47.85,-15.533333,"Brasília","gbif","Diplusodon ramosissimus"
3354,"Jardim Botânico de Brasília (JBB)","HEPH","20224","Diplusodon","oblongus",NA,"T. B. Cavalcanti","53","Oliveira, JS","Distrito Federal",NA,"Jardim Botânico de Brasília - Quadra L",-47.85,-15.866667,"Brasília","gbif","Diplusodon oblongus"
3367,"Jardim Botânico de Brasília (JBB)","HEPH","17450","Diplusodon","oblongus",NA,"T. B. Cavalcanti","1503","Nóbrega, MGG","Goias",NA,NA,-49.958889,-16.326667,"Anicuns","gbif","Diplusodon oblongus"
3372,"Jardim Botânico de Brasília (JBB)","HEPH","15753","Diplusodon","rosmarinifolius",NA,"T. B. Cavalcanti","20","Mendes, LC","Distrito Federal",NA,"Jardim Botânico de Brasília atrás da Escola",-47.85,-15.533333,"Brasília","gbif","Diplusodon rosmarinifolius"
3373,"Jardim Botânico de Brasília (JBB)","HEPH","15582","Diplusodon","oblongus","oblongus","T. B. Cavalcanti","1173","Nóbrega, MGG; et al.","Distrito Federal",NA,"Estação Ecológica do Jardim Botânico de Brasília próximo a área de lazer",-47.85,-15.533333,"Brasília","gbif","Diplusodon oblongus"
3374,"Jardim Botânico de Brasília (JBB)","HEPH","15619","Diplusodon","ramosissimus",NA,"T. B. Cavalcanti","73","Paiva, VF; et al.","Distrito Federal",NA,"Estação Ecológica do Jardim Botânico de Brasília próximo a área de lazer",-47.85,-15.866667,"Brasília","gbif","Diplusodon ramosissimus"
3377,"Jardim Botânico de Brasília (JBB)","HEPH","14951","Diplusodon","sessiliflorus",NA,"T. B. Cavalcanti","1294","Ramos, AE; Jesus, FPR de","Distrito Federal",NA,"Estação Ecológica do Jardim Botânico de Brasília ,próximo a área de lazer",-47.85,-15.866667,"Brasília","gbif","Diplusodon sessiliflorus"
3382,"Jardim Botânico de Brasília (JBB)","HEPH","13338","Diplusodon","punctatus",NA,"T. B. Cavalcanti","1380","Walter, BMT; et al.","Goias",NA,"Fazenda Aroeira ao lado da CODEMIN Lado direito do rio Bagagem",-48.366667,-14.233333,"Niquelândia","gbif","Diplusodon punctatus"
3383,"Jardim Botânico de Brasília (JBB)","HEPH","13191","Diplusodon","ramosissimus",NA,"T. B. Cavalcanti","792","Oliveira, RC","Goias",NA,"Estrada entre Colinas, Vila Borba e Canteiros",-48.103611,-13.908889,"Colinas do Sul","gbif","Diplusodon ramosissimus"
3384,"Jardim Botânico de Brasília (JBB)","HEPH","13271","Diplusodon","punctatus",NA,"T. B. Cavalcanti","872","Oliveira, RC","Goias",NA,"Área atiginda pelo Reservatório do AHE - Serra da Mesa; Antiga estr de saida da entr N. do Canteiro p Aldeia dos Avacanoeiros.",-48.25,-13.780833,"Minaçu","gbif","Diplusodon punctatus"
3385,"Jardim Botânico de Brasília (JBB)","HEPH","13197","Diplusodon","ramosissimus",NA,"T. B. Cavalcanti","798","Oliveira, RC","Goias",NA,"A Aproximadamente 23km da entrada Sul do Canteiro da AHE Serra da Mesa",-48.1275,-13.893611,"Colinas do Sul","gbif","Diplusodon ramosissimus"
